LIMIT_BAL,SEX,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Female,MARRIAGE_Married,MARRIAGE_Others,MARRIAGE_Single,EDUCATION_Graduate,EDUCATION_High School,EDUCATION_Others,EDUCATION_University,util_1,util_2,util_3,util_4,util_5,util_6,pay_ratio_1,pay_ratio_2,pay_ratio_3,pay_ratio_4,pay_ratio_5,pay_ratio_6,remaining_bal_1,remaining_bal_2,remaining_bal_3,remaining_bal_4,remaining_bal_5,remaining_bal_6,avg_monthly_bill,avg_monthly_payment,max_payment_delay,has_any_delay,n_months_delayed,severe_delay_count,bill_trend,payment_volatility,payment_cv,recent_payment_below_avg,total_bill,total_payment,net_debt,overall_util,bill_zero_count,pay_zero_count,default_payment_next_month
220000,2,30,-1,-1,-1,1,1,-1,15069,0,14129,28246,9995,198,680,14129,16000,5000,198,14952,1,0,0,1,1,0,0,0,0.06849514320389453,0.0,0.06422243535256658,0.12839032549852047,0.04543161167449239,0.000899995909109504,0.0451227604512276,1.0,1.132342533616419,0.1770099479590753,0.019807923169267706,75.1356783919598,14389,-14129,-1871,23246,9797,-14754,11272.833333333334,8493.166666666666,1,1,2,0,14871,7374.1341028399165,0.7767833813276129,1,67637,50959,16678,0.3060497737556561,1,0,0
20000,1,60,2,3,1,1,1,1,17495,16917,17922,18201,18566,19284,0,1287,2000,648,1000,1000,0,1,0,0,0,1,0,0,0.8747062646867657,0.8458077096145192,0.896055197240138,0.9100044997750113,0.928253587320634,0.9641517924103795,0.0,0.07607282184655396,0.11158846175305473,0.035600483463355675,0.05385899714547315,0.05185377236193933,17495,15630,15922,17553,17566,18284,18064.166666666668,989.1666666666666,3,1,6,2,-1789,664.163960680393,0.33389055417531277,1,108385,5935,102450,5.161190476190476,0,1,0
240000,1,35,1,1,1,1,1,1,18392,16427,16475,14648,9384,8171,1505,1327,1500,500,500,2000,0,0,1,0,0,0,0,1,0.07663301402910822,0.0684455481435494,0.06864554731021955,0.06103307902883738,0.03909983708401215,0.034045691476285514,0.081824607187517,0.08077672266861456,0.09104151493080845,0.034132022663663046,0.05327650506126798,0.24473813020068527,16887,15100,14975,14148,8884,6171,13916.166666666666,1222.0,1,1,6,0,10221,602.7022482121665,0.27124313600907585,0,83497,7332,76165,0.3464605809128631,0,0,0
60000,2,23,1,1,1,1,1,-1,3517,3277,11335,9341,6451,3592,1000,10341,0,0,3592,3911,1,0,0,1,1,0,0,0,0.05861568973850436,0.05461575640405993,0.18891351810803153,0.15568073865435575,0.10751487475208747,0.05986566890551824,0.28425241614553726,3.154667480170836,0.0,0.0,0.5567265964042157,1.0885054272195938,2517,-7064,11335,9341,2859,-319,6252.166666666667,3140.6666666666665,1,1,5,0,-75,3923.0585856786115,0.9474461243789918,1,37513,18844,18669,0.6149672131147541,0,2,0
150000,1,29,1,1,1,1,1,1,46625,66174,81085,75300,77276,64065,30151,40104,10013,5083,1819,4793,0,1,0,0,0,0,0,1,0.3108312611249258,0.44115705895294033,0.5405630629129139,0.5019966533556443,0.5151698988673409,0.42709715268564874,0.646656371981298,0.606029467321496,0.12348617517203957,0.06750242360659221,0.023538698448438734,0.07481347360534449,16474,26070,71072,70217,75457,59272,68420.83333333333,15327.166666666666,1,1,6,0,-17440,15876.14598593332,0.9723760594877651,0,410525,91963,318562,2.7187086092715234,0,0,0
20000,2,34,2,3,3,3,1,1,17970,17389,20491,19803,19734,19613,0,3700,0,1000,2000,710,1,1,0,0,0,0,0,1,0.8984550772461377,0.8694065296735163,1.0244987750612469,0.9901004949752512,0.9866506674666267,0.9806009699515025,0.0,0.2127659574468085,0.0,0.05049484952534841,0.10134279199391943,0.03619863362904048,17970,13689,20491,18803,17734,18903,19166.666666666668,1235.0,3,1,6,4,-1643,1417.2332200453106,0.6341088232864924,1,115000,7410,107590,5.476190476190476,0,2,0
170000,1,31,1,-1,1,1,1,1,172012,167929,116189,192082,120077,92593,168019,5000,6000,7125,5000,4500,0,0,0,1,0,0,0,1,1.0118293421803402,0.9878118364009624,0.6834606855253793,1.1298874712501692,0.7063311392285928,0.5446615019911648,0.9767808247051095,0.029774310724706723,0.051639555899819264,0.03709333985829043,0.041639600926064724,0.04859926129122837,3993,162929,110189,184957,115077,88093,143480.33333333334,32607.333333333332,1,1,5,0,79419,66344.51124747748,1.9741081682810544,0,860882,195644,665238,5.034397660818714,0,0,0
30000,2,23,3,1,1,1,1,1,21684,23018,24630,24813,25333,25911,2000,2000,888,920,1000,2000,1,0,0,1,0,0,0,1,0.722775907469751,0.7672410919636012,0.8209726342455251,0.8270724309189693,0.8444051864937835,0.8636712109596347,0.09222965183306434,0.08688474738259698,0.03605212943039259,0.037075844281454017,0.039472645456698506,0.07718431614695893,19684,21018,23742,23893,24333,23911,24231.5,1468.0,3,1,6,1,-4227,583.917802434555,0.23659554393620544,0,145389,8808,136581,4.689967741935484,0,0,0
20000,1,24,1,1,1,1,-1,-1,15940,19222,20650,0,0,0,3572,2000,0,0,0,0,0,0,0,1,0,0,0,1,0.7969601519924003,0.9610519474026299,1.0324483775811208,0.0,0.0,0.0,0.22407628128724671,0.10404203298132446,0.0,1.0,1.0,1.0,12368,17222,20650,0,0,0,9302.0,928.6666666666666,1,1,4,0,15940,1522.1467296770923,0.789222293299564,0,55812,5572,50240,2.657714285714286,3,4,0
300000,1,35,1,1,1,1,1,1,276536,206885,169901,170540,152188,101485,26531,10017,9123,10259,5079,3816,0,0,0,1,0,0,0,1,0.9217835940546865,0.6896143679521068,0.5663347788840704,0.568464771784094,0.5072916423611922,0.3382822057259809,0.0959401454416588,0.04841796931643514,0.05369565985097292,0.06015562240165122,0.03337297702199239,0.037601245491989045,250005,196868,160778,160281,147109,97669,179589.16666666666,10804.166666666666,1,1,6,0,175051,8157.063844709483,0.6910325883269595,0,1077535,64825,1012710,3.5798504983388706,0,0,0
100000,2,25,1,1,1,1,1,1,62665,63694,65169,66501,66818,69335,2300,2500,2500,2500,3500,2602,1,0,0,1,0,0,0,1,0.6266437335626643,0.6369336306636934,0.6516834831651683,0.6650033499665003,0.6681733182668174,0.6933430665693343,0.03670251811189481,0.039249548630190756,0.03836120914531226,0.037592854350245106,0.052380310989389244,0.0375274027922003,60365,61194,62669,64001,63318,66733,65697.0,2650.3333333333335,1,1,6,0,-6670,427.73901700296955,0.11717807058797448,1,394182,15902,378280,3.902792079207921,0,0,0
300000,2,31,-1,1,1,1,1,1,10817,8785,10282,11797,15571,17303,2000,2000,2000,4000,2000,3000,1,0,0,1,0,0,0,1,0.03605654647817841,0.029283235722547592,0.0342732190892697,0.03932320225599248,0.05190316032279892,0.057676474411751964,0.18487705675725644,0.22763487366264512,0.19449576971700866,0.3390405153415833,0.12843565373747753,0.17337031900138697,8817,6785,8282,7797,13571,14303,12425.833333333334,2500.0,1,1,5,0,-6486,836.6600265340755,0.23904572186687872,1,74555,15000,59555,0.24769102990033223,0,0,0
80000,1,29,1,1,1,1,1,1,31637,27137,25986,23496,23601,24650,1734,2000,2000,2000,2000,2000,0,0,0,1,1,0,0,0,0.39545755678054023,0.3392082598967513,0.32482093973825327,0.29369632879589,0.2950088123898451,0.3081211484856439,0.05480750995638157,0.0736973984818336,0.07696155770192789,0.08511724901051199,0.08473858147614609,0.08113261125309318,29903,25137,23986,21496,21601,22650,26084.5,1955.6666666666667,1,1,6,0,6987,108.59404526338757,0.036740964902465624,1,156507,11734,144773,1.9321851851851852,0,0,0
180000,2,43,1,1,1,-1,-1,-1,4819,5240,999,495,1776,79785,1010,1003,496,1781,81032,3600,1,0,0,1,0,0,0,1,0.02677207348848062,0.029110949383614537,0.005549969166837962,0.0027499847223070983,0.009866611852156378,0.44324753751368046,0.2095435684647303,0.19137569166189658,0.496,3.590725806451613,45.60045019696117,0.04512069786679367,3809,4237,503,-1286,-79256,76185,15519.0,14820.333333333334,1,1,3,0,-74966,32455.309055171034,2.051493376994018,1,93114,88922,4192,0.5144419889502763,0,0,0
300000,2,30,1,1,1,1,1,1,217329,206703,203164,164371,161331,154515,8000,20219,7500,6500,7500,6000,1,0,0,1,1,0,0,0,0.7244275852413825,0.6890077033076556,0.6772110759630802,0.5479015069949766,0.5377682074393085,0.5150482831723894,0.0368103805273087,0.09781620094434554,0.03691580734870672,0.039544447959506485,0.04648798750402896,0.038830930130213055,209329,186484,195664,157871,153831,148515,184568.83333333334,9286.5,1,1,6,0,62814,5405.986820183712,0.5255419064000109,1,1107413,55719,1051694,3.679112956810631,0,0,0
100000,2,50,1,1,1,1,1,1,94745,96838,95732,91556,93403,95661,4600,4600,3500,3372,3793,4000,1,1,0,0,0,0,0,1,0.947440525594744,0.968370316296837,0.9573104268957311,0.9155508444915551,0.9340206597934021,0.9566004339956601,0.04855086230553269,0.047501523146666114,0.03656001587749261,0.0368295160391887,0.040608539248854436,0.04181388639167068,90145,92238,92232,88184,89610,91661,94655.83333333333,3977.5,1,1,6,0,-916,529.9425440554853,0.10646761306991166,0,567935,23865,544070,5.623118811881188,0,0,0
50000,2,41,3,1,1,1,-1,1,33343,31392,27315,-60,28890,29168,1502,1000,0,30070,1180,1000,1,1,0,0,0,0,0,1,0.6668466630667387,0.627827443451131,0.5462890742185156,-0.0011999760004799903,0.5777884442311154,0.5833483330333393,0.04504558541266795,0.03185423502054598,0.0,1.0,0.04084316915302343,0.03428297164798245,31841,30392,27315,-30130,27710,28168,25008.0,5792.0,3,1,5,1,4175,11904.366593817582,1.7527041510332129,1,150048,34752,115296,2.9421176470588235,0,1,0
20000,1,31,4,3,3,3,1,1,11358,10884,13109,12602,13093,13433,0,2716,0,700,700,500,0,0,0,1,0,1,0,0,0.567871606419679,0.544172791360432,0.6554172291385431,0.6300684965751713,0.6546172691365432,0.671616419179041,0.0,0.24951768488745982,0.0,0.055542331190986276,0.053459599816709946,0.037218996575852314,11358,8168,13109,11902,12393,12933,12413.166666666666,769.3333333333334,4,1,6,4,-2075,1005.5260646381407,0.5683078737593108,1,74479,4616,69863,3.5466190476190476,0,2,1
50000,2,24,1,1,1,1,1,1,27890,27788,19742,20672,16336,16921,2000,2000,1600,1000,1000,1000,1,0,0,1,0,0,0,1,0.5577888442231156,0.5557488850222996,0.39483210335793284,0.4134317313653727,0.3267134657306854,0.3384132317353653,0.07170771933598652,0.07197092374680629,0.08104138175555893,0.04837227301310889,0.06121074860745547,0.059094669660796594,25890,25788,18142,19672,15336,15921,21558.166666666668,1433.3333333333333,1,1,6,0,10969,496.655480858378,0.20410499213358002,0,129349,8600,120749,2.5362549019607843,0,0,0
330000,1,43,-1,-1,-1,1,1,-1,13200,9843,15440,45033,64723,3784,9863,15440,35033,30000,3874,25349,0,1,0,0,0,0,0,1,0.039999878788246096,0.02982718234187169,0.04678773700685755,0.13646322283871867,0.19612970869785243,0.011466631919297214,0.7471403681539277,1.5684681023973994,2.268829739006541,0.6661633432517653,0.05985414992892899,6.697225891677675,3337,-5597,-19593,15033,60849,-21565,25337.166666666668,19926.5,1,1,2,0,9416,12150.479179851303,0.5806264391967746,1,152023,119559,32464,0.45928398791540787,0,0,0
160000,1,27,2,-1,-1,-1,-1,-1,-1860,-2790,-4650,930,930,2010,0,0,5580,930,2010,0,0,0,0,1,1,0,0,0,-0.0116249273442041,-0.017437391016306147,-0.029062318360510247,0.00581246367210205,0.00581246367210205,0.01256242148486572,1.0,1.0,1.0,0.9989258861439313,2.158968850698174,0.0,-1860,-2790,-10230,0,-1080,2010,-905.0,1420.0,2,1,1,1,-3870,2188.287001286623,0.9042508269779433,1,-5430,8520,-13950,-0.033726708074534165,0,3,0
500000,2,45,1,1,1,1,1,1,193083,210013,218508,230776,245546,255905,21507,15020,20007,20007,15912,26402,1,1,0,0,1,0,0,0,0.38616522766954464,0.4200251599496801,0.43701512596974806,0.4615510768978462,0.4910910178179644,0.5118089763820473,0.11138675395164799,0.07151904158770368,0.09156144598163005,0.08669408129926293,0.06480225781622255,0.10317069548975014,171576,194993,198501,210769,229634,229503,225638.5,19809.166666666668,1,1,6,0,-62822,4112.1865432719205,0.19761418653343096,0,1353831,118855,1234976,2.70225748502994,0,0,0
120000,1,30,1,1,1,1,1,1,98440,100802,104378,106651,108362,96168,4000,5200,5500,5000,5000,5000,0,0,0,1,0,0,0,1,0.8203264972791894,0.8400096665861118,0.8698094182548479,0.8887509270756077,0.9030091415904867,0.801393321722319,0.040633475889111245,0.051585766296638,0.05269259142164612,0.046881446198852345,0.046141210560800276,0.051991806091360004,94440,95602,98878,101651,103362,91168,102466.83333333333,4950.0,1,1,6,0,2272,504.9752469181039,0.08486978939800065,1,614801,29700,585101,5.081,0,0,0
300000,2,42,-1,-1,-1,-1,-1,-1,3000,3300,0,0,610,2165,3300,0,0,610,2165,2394,1,1,0,0,1,0,0,0,0.009999966666777778,0.010999963333455555,0.0,0.0,0.002033326555578148,0.007216642611191296,1.0996334555148284,0.0,1.0,1.0,3.5433715220949265,1.105263157894737,-300,3300,0,-610,-1555,-229,1512.5,1411.5,-1,0,0,0,835,1394.7449587648632,0.578372365235274,0,9075,8469,606,0.030149501661129566,2,2,0
50000,1,41,1,1,1,1,1,1,19339,20424,20086,18600,19153,19289,1703,1306,810,1000,900,900,0,1,0,0,0,0,0,1,0.3867722645547089,0.4084718305633887,0.4017119657606848,0.371992560148797,0.38305233895322094,0.3857722845543089,0.08805584281282317,0.06394124847001224,0.040324588042017225,0.0537605505080372,0.0469875743969928,0.04665629860031104,17636,19118,19276,17600,18253,18389,19481.833333333332,1103.1666666666667,1,1,6,0,50,340.61263433212025,0.16195227878538088,0,116891,6619,110272,2.2919803921568627,0,0,0
180000,1,36,-1,-1,-1,-1,-1,-1,15315,0,0,0,500,2240,0,0,0,500,2240,1800,0,1,0,0,0,0,0,1,0.08508286065077417,0.0,0.0,0.0,0.002777762345764746,0.01244437530902606,0.0,1.0,1.0,1.0,4.471057884231537,0.8032128514056225,15315,0,0,-500,-1740,440,3009.1666666666665,756.6666666666666,-1,0,0,0,13075,1007.2073603119999,0.5733628237070209,1,18055,4540,13515,0.09975138121546961,3,3,0
200000,1,31,2,-1,-1,-1,-1,-1,0,0,50307,28281,42163,0,0,50307,28281,42163,5040,3036,0,0,0,1,1,0,0,0,0.0,0.0,0.25153374233128833,0.1414042929785351,0.21081394593027034,0.0,1.0,1.0,0.5621571121889163,1.4908068736298705,0.119533251114695,1.0,0,-50307,22026,-13882,37123,-3036,20125.166666666668,21471.166666666668,2,1,1,1,0,21803.122193086627,0.9702710373925085,1,120751,128827,-8076,0.6007512437810946,3,1,0
160000,2,36,-1,-1,1,-1,-1,-1,1714,2845,3342,171,1770,837,2845,1000,171,1770,837,299,1,1,0,0,1,0,0,0,0.010712433047293454,0.017781138867882077,0.020887369453940912,0.0010687433203542477,0.011062430859807126,0.005231217304891844,1.6588921282798834,0.35137034434293746,0.05115166018546216,10.290697674418604,0.47261434217955955,0.3568019093078759,-1131,1845,3171,-1599,933,538,1779.8333333333333,1153.6666666666667,1,1,1,0,877,1006.0273687463311,0.4671230624112356,0,10679,6922,3757,0.06632919254658386,0,0,0
20000,2,24,1,1,1,1,1,1,13542,14852,15571,16584,17067,34262,1543,1262,1275,758,638,1340,1,0,0,1,0,0,0,1,0.6770661466926654,0.7425628718564071,0.7785110744462777,0.8291585420728964,0.8533073346332684,1.7130143492825358,0.11393339732703242,0.08496600013465293,0.08187772925764192,0.04570394935182394,0.03737989219592219,0.039109243206957946,11999,13590,14296,15826,16429,32922,18646.333333333332,1136.0,1,1,6,0,-20720,355.90729129929326,0.1666232637168976,0,111878,6816,105062,5.327523809523809,0,0,0
70000,1,31,1,1,1,1,1,1,47873,52440,55961,63341,64694,67905,6000,5000,10000,3000,5000,3000,0,0,0,1,1,0,0,0,0.6838902301395694,0.7491321552549249,0.7994314366937615,0.9048585020213997,0.9241867973314667,0.9700575706061342,0.12532898859506203,0.09534524513262524,0.17869268432150387,0.04736193994506015,0.07728572532653219,0.04417871763908933,41873,47440,45961,60341,59694,64905,58702.333333333336,5333.333333333333,1,1,6,0,-20032,2581.9888974716114,0.4076824574955176,0,352214,32000,320214,4.960760563380282,0,0,0
100000,2,53,1,1,1,1,1,1,101503,29880,31119,58653,59477,60695,1538,1777,29103,2283,2334,2290,1,0,0,1,0,1,0,0,1.015019849801502,0.2987970120298797,0.31118688813111867,0.5865241347586524,0.5947640523594764,0.6069439305606944,0.015152112232030265,0.05946922793748536,0.9351863753213367,0.03892317659494664,0.03924140018157975,0.03772901014893897,99965,28103,2016,56370,57143,58405,56887.833333333336,6554.166666666667,1,1,6,0,40808,11051.415500589354,1.4629562714514313,1,341327,39325,302002,3.3794752475247525,0,0,0
180000,1,30,1,1,1,1,1,1,42198,43192,47493,48401,50096,51238,2000,5000,2000,2500,2100,1623,0,0,0,1,0,0,0,1,0.23443203093316148,0.2399542224765418,0.26384853417481013,0.2688929505947189,0.27830956494686143,0.2846539741445881,0.04739448802104315,0.11575949806681639,0.042110582389354445,0.05165075823313086,0.04191867776513564,0.03167509123909522,40198,38192,45493,45901,47996,49615,47103.0,2537.1666666666665,1,1,6,0,-9040,1238.6154232313866,0.35017163169148185,1,282618,15223,267395,1.5614254143646409,0,0,0
160000,1,27,-1,-1,-1,-1,-1,-1,2161,1672,2579,2313,2287,3442,1681,2717,2324,2298,3462,2637,0,0,0,1,0,0,0,1,0.013506165586465085,0.0104499346879082,0.016118649258442135,0.014456159649002194,0.014293660664620846,0.021512365547715327,0.7775208140610546,1.6240286909742976,0.9007751937984496,0.993085566119274,1.5131118881118881,0.7659018297995934,480,-1045,255,15,-1175,805,2409.0,2519.8333333333335,-1,0,0,0,-1281,588.4696820284514,0.16718680298170882,1,14454,15119,-665,0.08977639751552795,0,0,0
70000,2,38,1,1,1,1,1,1,19500,19884,20567,21526,21499,21556,1400,1400,1700,1000,781,815,1,1,0,0,0,0,0,1,0.2785674490364423,0.2840530849559292,0.29381008842730816,0.30750989271581836,0.30712418394022944,0.30793845802202824,0.0717911901953746,0.0704048277596178,0.08265266433294438,0.04645329121568263,0.03632558139534884,0.037806744908846314,18100,18484,18867,20526,20718,20741,20755.333333333332,1182.6666666666667,1,1,6,0,-2056,372.01702470003534,0.17044152017411512,0,124532,7096,117436,1.7539718309859156,0,0,0
330000,1,34,1,1,1,1,1,1,138009,141253,130567,128257,116988,105961,7015,7000,10007,6500,6600,9000,0,1,0,0,1,0,0,0,0.41820782361265574,0.428038096854252,0.3956563767988582,0.3886563980109151,0.3545080166423738,0.32109296638495033,0.05082965002536048,0.04955611876477834,0.07664205624655351,0.05067909993918508,0.05641556043730607,0.08493610917121232,130994,134253,120560,121757,110388,96961,126839.16666666667,7687.0,1,1,6,0,32048,1457.4264990043237,0.16777097951010977,1,761035,46122,714913,2.2991993957703927,0,0,1
20000,1,39,1,1,1,1,1,1,16621,7309,17120,18130,18491,18893,1200,10000,1301,662,700,1000,0,1,0,0,0,0,0,1,0.8310084495775211,0.36543172841357935,0.855957202139893,0.9064546772661367,0.9245037748112594,0.9446027698615069,0.07219347852244014,1.3679890560875514,0.07598855207055663,0.03651205118305664,0.037854207224745834,0.05292685508627078,15421,-2691,15819,17468,17791,17893,16094.0,2477.1666666666665,1,1,6,0,-2272,3694.393504577804,1.062472368665428,1,96564,14863,81701,4.598285714285714,0,0,0
150000,2,27,-1,-1,-1,-1,-1,-1,1345,0,0,0,0,0,0,0,0,0,0,24948,1,0,0,1,1,0,0,0,0.008966606889287404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1345,0,0,0,0,-24948,224.16666666666666,4158.0,-1,0,0,0,1345,10184.978350492454,1.9745983618636012,1,1345,24948,-23603,0.00890728476821192,5,5,0
70000,2,23,1,1,1,1,1,1,57034,58224,59158,60675,62047,65298,2700,2500,2500,2500,4300,3000,1,0,0,1,0,0,0,1,0.8147597891458693,0.8317595462921958,0.8451022128255311,0.8667733318095456,0.8863730518135455,0.9328152454964929,0.047339353028841936,0.042936882782310004,0.04225899694044862,0.04120245236996506,0.0693011861784425,0.04594251060506287,54334,55724,56658,58175,57747,62298,60406.0,2916.6666666666665,1,1,6,0,-8264,705.4549359574052,0.18011615386146515,1,362436,17500,344936,5.104732394366197,0,0,0
160000,2,33,-1,-1,-1,-1,-1,-1,2355,2714,12094,2855,3803,8911,2719,15000,2855,3803,8911,0,1,1,0,0,1,0,0,0,0.014718658008387448,0.016962393985037592,0.07558702758107762,0.01784363847725952,0.02376860144624096,0.055693401916238026,1.154074702886248,5.524861878453039,0.236047953699876,1.3315826330532212,2.342534174553102,0.0,-364,-12286,9239,-948,-5108,8911,5455.333333333333,5548.0,-1,0,0,0,-6556,5472.310152029031,0.8357223811895282,1,32732,33288,-556,0.20330434782608695,0,1,1
140000,2,25,-1,1,1,-1,-1,-1,2229,15985,0,0,0,0,15980,0,0,0,0,0,1,0,0,1,1,0,0,0,0.015921314847751087,0.11417775587317233,0.0,0.0,0.0,0.0,7.165919282511211,0.0,1.0,1.0,1.0,1.0,-13751,15985,0,0,0,0,3035.6666666666665,2663.3333333333335,1,1,2,0,2229,6523.807681612531,1.7808392215502815,0,18214,15980,2234,0.129177304964539,4,5,1
120000,2,26,-1,-1,3,-1,-1,-1,942,780,390,390,390,150,780,0,390,390,150,780,1,0,0,1,1,0,0,0,0.007849934583878468,0.006499945833784718,0.003249972916892359,0.003249972916892359,0.003249972916892359,0.0012499895834201381,0.8271474019088016,0.0,0.9974424552429667,0.9974424552429667,0.3836317135549872,5.1655629139072845,162,780,0,0,240,-630,507.0,415.0,3,1,1,1,792,319.4213518223226,0.2257394712525248,0,3042,2490,552,0.025140495867768595,0,1,0
330000,2,27,1,1,1,1,1,1,237515,230471,233421,201240,186444,158521,11012,11012,6548,6497,6037,5141,1,0,0,1,0,0,0,1,0.7197402432113842,0.6983948533489293,0.7073342201993327,0.6098163338898973,0.5649801061208906,0.4803652110145121,0.04636319237440846,0.04778020757402201,0.02805219730788015,0.03228467360031008,0.032379522111078335,0.03243082979018685,226503,219459,226873,194743,180407,153380,207935.33333333334,7707.833333333333,1,1,6,0,78994,2608.704001351374,0.2995812966889629,0,1247612,46247,1201365,3.7692205438066466,0,0,0
240000,1,33,-1,-1,-1,1,-1,-1,1863,15172,8930,7324,10506,10625,15172,8930,0,10526,10625,11982,0,0,0,1,0,0,0,1,0.0077624676563847654,0.0632164032649864,0.037208178299257086,0.03051653951441869,0.043774817604926644,0.04427064887229636,8.139484978540773,0.5885454425624465,0.0,1.4369965870307166,1.0112306081659845,1.1276115189158666,-13309,6242,8930,-3202,-119,-1357,9070.0,9539.166666666666,1,1,1,0,-8762,5122.809870243738,0.4860735229139311,0,54420,57235,-2815,0.2258091286307054,0,1,1
60000,1,29,1,1,1,1,1,1,58634,59541,58604,59427,38472,39528,3000,31404,3000,2000,2000,2000,0,1,0,0,0,0,0,1,0.9772170463825602,0.9923334611089815,0.9767170547157548,0.9904334927751204,0.6411893135114415,0.6587890201829969,0.05116398055768739,0.5274260186087132,0.051190171487074485,0.033654169751632226,0.0519845086164323,0.050595765134458244,55634,28137,55604,57427,36472,37528,52367.666666666664,7234.0,1,1,6,0,19106,11850.963505133243,1.439271739753855,1,314206,43404,270802,5.150918032786885,0,0,0
50000,1,40,1,1,1,1,1,1,18485,10767,9775,10122,9146,9341,1166,1200,481,321,336,174,0,1,0,0,0,0,0,1,0.369692606147877,0.21533569328613428,0.19549609007819843,0.20243595128097439,0.18291634167316653,0.1868162636747265,0.06307475927729092,0.11144130757800892,0.04920212765957447,0.03170996740096809,0.036733355198425716,0.018625561978163133,17319,9567,9294,9801,8810,9167,11272.666666666666,613.0,1,1,6,0,9144,452.22030029621624,0.2803597645977782,0,67636,3678,63958,1.3261960784313724,0,0,0
360000,1,31,-1,-1,-1,1,1,-1,735,51,20007,18498,18422,1842,51,20007,1590,1000,1842,390,0,0,0,1,1,0,0,0,0.002041660995386124,0.00014166627314924124,0.05557484562542882,0.05138319060224833,0.05117208007755534,0.005116652453743184,0.06929347826086957,384.75,0.07946821271491404,0.05405697605275961,0.09998371600716496,0.2116115029842648,684,-19956,18417,17498,16580,1452,9925.833333333334,4146.666666666667,1,1,2,0,-1107,7799.830092166538,1.5155110282707003,1,59555,24880,34675,0.16497229916897507,0,0,0
90000,2,25,1,1,1,1,-1,-1,28276,29305,30336,28800,9852,2160,1505,1536,1000,9852,2160,400,1,0,0,1,0,0,0,1,0.3141742869523672,0.325607493250075,0.3370629215230942,0.3199964444839502,0.10946545038388462,0.023999733336296264,0.0532234678360505,0.0524124752610387,0.03296304842271813,0.34207145585222737,0.21922257180554147,0.18509949097639983,26771,27769,29336,18948,7692,1760,21454.833333333332,2742.1666666666665,1,1,4,0,26116,3532.5615871017267,0.9439883099189579,1,128729,16453,112276,1.4146043956043957,0,0,0
240000,2,37,-1,-1,-1,-1,-1,-1,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0020833246528139467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,500,0,0,0,0,0,83.33333333333333,0.0,-1,0,0,0,500,0.0,0.0,0,500,0,500,0.002074688796680498,5,6,0
130000,1,48,1,1,1,1,1,1,68629,57168,58103,58595,59822,55572,2187,2000,2000,2053,1964,3002,0,1,0,0,0,1,0,0,0.527911323759048,0.4397504634579734,0.4469427158252629,0.4507273020976762,0.4601656910331459,0.4274736348181937,0.03186653067171791,0.03498399482236877,0.03442103813851026,0.03503652126425012,0.03283018237132875,0.054019038022061074,66442,55168,56103,56542,57858,52570,59648.166666666664,2201.0,1,1,6,0,13057,400.1679647348098,0.12501342228516396,1,357889,13206,344683,2.7319770992366412,0,0,0
100000,2,46,1,1,1,1,1,1,56009,58104,62126,68082,73858,77226,3000,5000,7000,6900,4600,4200,1,0,0,1,0,1,0,0,0.5600843991560085,0.5810341896581034,0.6212537874621253,0.6808131918680813,0.7385726142738572,0.7722522774772252,0.05356186395286556,0.08605111436193098,0.11267242905660985,0.10134688541926766,0.06228083239686429,0.05438512437359991,53009,53104,55126,61182,69258,73026,65900.83333333333,5116.666666666667,1,1,6,0,-21217,1570.2441423761677,0.2567156636037331,1,395405,30700,364705,3.9149009900990097,0,0,0
30000,2,60,2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,2,1,1,1,0,0.0,0.0,0,0,0,0,0.0,6,6,0
310000,2,31,1,1,1,3,3,1,86082,78328,78380,77102,66828,58520,3550,6000,2559,45,3033,3000,1,0,0,1,0,0,0,1,0.277682975216209,0.25267015267692683,0.25283789407130947,0.2487153267247525,0.21557349815000595,0.18877358460134,0.04123926907751821,0.07659998212667084,0.03264821831821487,0.0005836348780203105,0.045384488769845424,0.051263648946532014,82532,72328,75821,77057,63795,55520,74206.66666666667,3031.1666666666665,3,1,6,2,27562,1909.149906808438,0.4735973639083238,0,445240,18187,427053,1.4316398713826366,0,0,0
